,011050000,690550000,691430104,692440102,692660601,692760102,692900602,693830701,693860503,693890104
2019-03-16 00:00:00,-211685.40392810994,-191270.32346008107,-2246444.679909591,-11865248.332722064,-697335.1547254196,-10734160.553272408,-1755270.3422977256,-4062647.9740313333,-16763606.82943404,-2093231.3160162328
2019-03-16 00:15:00,-124645.44358602083,-200920.26693622756,-2230770.9060605536,-15126093.711485183,-1080442.1913522477,-11482043.784940785,-1754857.102509025,-4604604.960188032,-19540319.83440732,-2229908.663664702
2019-03-16 00:30:00,-198526.30961646186,-220834.78632916356,-2563722.137439963,-16251830.602596175,-3391302.0625390722,-14357035.674292637,-2045441.3609018559,-6576196.640545919,-20302665.962597307,-2732624.850333296
2019-03-16 00:45:00,-249089.60956995696,-267127.71549012495,-3211646.073251622,-19681490.477579437,-4938367.278864194,-14026307.630636666,-2678920.8135903142,-6263149.142635912,-22986568.49830932,-2905735.4718613285
2019-03-16 01:00:00,-272658.2279147058,-251865.4526790986,-3066045.23192607,-20118916.489186637,-5933664.416148964,-15080540.932264313,-2465972.1437418284,-7232515.883633601,-23538530.8661135,-3062477.2045058184
2019-03-16 01:15:00,-281052.4764442113,-263779.9010433918,-3186448.177680285,-22384825.07548207,-6207356.585579887,-15424632.542374983,-3043383.9549713894,-8570253.406860577,-27445426.837603405,-3404569.862939334
2019-03-16 01:30:00,-278301.2408359071,-280140.5197046553,-3894927.3584774234,-23585518.793320686,-6900909.402536577,-17614440.859934628,-3249429.5530793793,-10355634.012097986,-29252741.82924654,-3684858.3033260396
2019-03-16 01:45:00,-284180.5805175524,-298739.559281093,-4104124.2634522934,-25139397.19634332,-7799172.52482467,-18939324.022587728,-3607696.8266572934,-12442834.547240702,-30415061.825498994,-3775638.1764691127
2019-03-16 02:00:00,-321255.1150112554,-294243.54956499813,-4217391.758553971,-26332464.75544196,-8079411.552070964,-19006786.691039834,-3646049.556325806,-13390949.281371908,-31954131.685451888,-3995196.6647327775
2019-03-16 02:15:00,-308295.48802475946,-316889.5719501378,-4541687.444382557,-27002489.628190633,-8519498.66657263,-21698256.13867829,-3923119.0733723943,-15405683.452255256,-33601986.408299714,-4193521.538922586
2019-03-16 02:30:00,-323513.50348141586,-323393.5577458836,-4816638.69800513,-27142439.33980684,-9086527.493346319,-22636534.434363604,-4196859.1552954605,-15276756.39410761,-32871378.21683289,-4345202.2936871275
2019-03-16 02:45:00,-319042.33598348085,-333507.3339555333,-5036428.796543833,-27921711.276933897,-9516767.967420798,-23056604.68903482,-4200016.930185649,-16580130.518263537,-35391099.28441898,-4445016.206991642
2019-03-16 03:00:00,-327766.37964365183,-344421.8307551979,-5114318.548883946,-28645657.98451153,-10623965.633624597,-23544445.66219173,-4200038.38330391,-17484908.989542488,-37385736.14476915,-4649144.538910426
2019-03-16 03:15:00,-344902.6451228142,-365365.0623886122,-5221333.115368118,-29304530.15691994,-11000640.533402113,-23772454.34420935,-4376373.149789241,-17756372.905534793,-36434820.98715289,-4806490.974115429
2019-03-16 03:30:00,-338933.9980339963,-361935.51082430145,-5218673.234069456,-29322146.614582896,-10994001.611666754,-24823367.67921899,-4296246.2585138725,-18053537.734167933,-38603534.48456051,-4728882.6776755415
2019-03-16 03:45:00,-347782.28095040965,-365801.1815588235,-5295735.786848219,-29936358.04206114,-11586911.720726216,-25645137.30082765,-4533776.138871591,-17800079.287081305,-39402247.85260967,-4880721.493191683
2019-03-16 04:00:00,-346506.73170405126,-364604.99142559007,-5314704.778901828,-30944410.641782604,-11625501.684886964,-25699516.691201046,-4477808.138609059,-17850420.532246757,-38870826.32250128,-4967097.683250616
2019-03-16 04:15:00,-327211.8574203921,-360064.7307624767,-5285705.610821991,-31053165.078703836,-11564229.637300104,-25748475.479345698,-4546273.7805816615,-18472294.298410323,-38642807.00134425,-5005139.9357248945
2019-03-16 04:30:00,-326681.04129773926,-364801.7252104661,-5291205.592225584,-30418053.566922337,-11729512.093765056,-25588065.2048309,-4337196.886193802,-17675164.807778347,-38494265.70511843,-4941412.3528218325
2019-03-16 04:45:00,-337731.04209833377,-372969.48344966915,-5075777.843121577,-30221396.86326761,-11560099.193985013,-25803467.971237224,-4334945.907713155,-18183768.663344596,-38701273.19154521,-4860991.322328567
2019-03-16 05:00:00,-349899.9480576198,-364231.2291987682,-5003733.042044792,-30041618.024299394,-11474591.271175168,-25846551.92223292,-4489575.694810553,-18156053.465282667,-38982341.15675561,-4861539.08762881
2019-03-16 05:15:00,-336372.56075481186,-366424.6731082348,-4883931.307496071,-29432619.12416954,-11839917.429499796,-25301801.74491559,-4372092.462378633,-18291023.843143217,-37556907.491607524,-4871211.163368491
2019-03-16 05:30:00,-333585.8728123606,-345704.52701003564,-4687175.650614799,-28643253.335505027,-11579578.30105418,-25014445.559781846,-4076708.12875964,-17186041.488268234,-36713463.98470338,-4685391.488947405
2019-03-16 05:45:00,-310214.0459364037,-343530.12432686705,-4486487.0041455915,-28002990.86027758,-10591258.13367291,-22663060.64379648,-3594224.816048464,-17021201.90270032,-36492395.420863725,-4642708.530048857
2019-03-16 06:00:00,-236692.10195369337,-294141.3373175049,-4093194.964852839,-26429740.45685725,-10403251.098818317,-21639866.34781328,-3687046.7493047807,-15940821.179937914,-34998126.97352414,-4435379.211760644
2019-03-16 06:15:00,-223984.57653793576,-233668.1659624717,-3664134.7244449756,-23900871.135841593,-9906790.048855212,-19718680.434510086,-3454185.8318505534,-14722699.110407494,-33496579.366734605,-4181115.331805363
